ad_id,latitude,longitude,bairro,cidade,geometry
40958431,-27.14919,-48.5954,Jardim Dourado,Porto Belo,POINT (-48.5954 -27.14919)
611556315498200663,-27.151627,-48.587772,Jardim Dourado,Porto Belo,POINT (-48.587772 -27.151627)
749934186668347864,-27.1516,-48.58834,Jardim Dourado,Porto Belo,POINT (-48.58834 -27.1516)
53899162,-27.14542,-48.5879,Perequê,Porto Belo,POINT (-48.5879 -27.14542)
41731457,-27.14423,-48.60151,Meia Praia,Itapema,POINT (-48.60151 -27.14423)
757314444786674030,-27.14686,-48.58943,Jardim Dourado,Porto Belo,POINT (-48.58943 -27.14686)
53916555,-27.15118,-48.59624,Jardim Dourado,Porto Belo,POINT (-48.59624 -27.15118)
746233917442056449,-27.14976,-48.58653,Perequê,Porto Belo,POINT (-48.58653 -27.14976)
41862633,-27.14712,-48.5898,Jardim Dourado,Porto Belo,POINT (-48.5898 -27.14712)
573027888691871219,-27.1459938,-48.5833604,Perequê,Porto Belo,POINT (-48.5833604 -27.1459938)
3977675,-27.14327,-48.60145,Meia Praia,Itapema,POINT (-48.60145 -27.14327)
707817800293759087,-27.14875,-48.59201,Jardim Dourado,Porto Belo,POINT (-48.59201 -27.14875)
47268255,-27.15418,-48.58638,Jardim Dourado,Porto Belo,POINT (-48.58638 -27.15418)
47112687,-27.15092,-48.59507,Jardim Dourado,Porto Belo,POINT (-48.59507 -27.15092)
769536633500752117,-27.15166,-48.59876,Jardim Dourado,Porto Belo,POINT (-48.59876 -27.15166)
46725966,-27.14261,-48.58857,Meia Praia,Itapema,POINT (-48.58857 -27.14261)
30693158,-27.15298,-48.58344,Perequê,Porto Belo,POINT (-48.58344 -27.15298)
765082478728764224,-27.14846,-48.58869,Jardim Dourado,Porto Belo,POINT (-48.58869 -27.14846)
40524210,-27.15096,-48.588,Jardim Dourado,Porto Belo,POINT (-48.588 -27.15096)
735528968450919786,-27.14978,-48.58556,Perequê,Porto Belo,POINT (-48.58556 -27.14978)
769483745740962085,-27.15243549580741,-48.59847139567137,Jardim Dourado,Porto Belo,POINT (-48.59847139567137 -27.15243549580741)
45822839,-27.14556,-48.58636,Perequê,Porto Belo,POINT (-48.58636 -27.14556)
563679364512422950,-27.14211,-48.59527,Meia Praia,Itapema,POINT (-48.59527 -27.14211)
767888090154319713,-27.1514448,-48.5883375,Jardim Dourado,Porto Belo,POINT (-48.5883375 -27.1514448)
31530689,-27.1422,-48.59011,Meia Praia,Itapema,POINT (-48.59011 -27.1422)
46372862,-27.14331,-48.58781,Meia Praia,Itapema,POINT (-48.58781 -27.14331)
763113022018391914,-27.1516,-48.58246,Perequê,Porto Belo,POINT (-48.58246 -27.1516)
53950991,-27.15061,-48.58935,Jardim Dourado,Porto Belo,POINT (-48.58935 -27.15061)
30303302,-27.14821,-48.59484,Jardim Dourado,Porto Belo,POINT (-48.59484 -27.14821)
23234630,-27.1558,-48.58858,Jardim Dourado,Porto Belo,POINT (-48.58858 -27.1558)
756501691751462050,-27.14822,-48.58673,Perequê,Porto Belo,POINT (-48.58673 -27.14822)
39499673,-27.14633,-48.58541,Perequê,Porto Belo,POINT (-48.58541 -27.14633)
737667667929914409,-27.15030479830134,-48.58679339289665,Perequê,Porto Belo,POINT (-48.58679339289665 -27.15030479830134)
758891346205914761,-27.1511,-48.58803,Jardim Dourado,Porto Belo,POINT (-48.58803 -27.1511)
47966333,-27.14363,-48.59041,Meia Praia,Itapema,POINT (-48.59041 -27.14363)
40941204,-27.14694,-48.58731,Jardim Dourado,Porto Belo,POINT (-48.58731 -27.14694)
30153564,-27.14486,-48.58782,Meia Praia,Itapema,POINT (-48.58782 -27.14486)
4679256,-27.14582,-48.58785,Perequê,Porto Belo,POINT (-48.58785 -27.14582)
47269826,-27.14242,-48.58943,Meia Praia,Itapema,POINT (-48.58943 -27.14242)
32230652,-27.15193,-48.58788,Alto Perequê,Porto Belo,POINT (-48.58788 -27.15193)
41316537,-27.1544,-48.58829,Jardim Dourado,Porto Belo,POINT (-48.58829 -27.1544)
41041896,-27.15594,-48.58697,Alto Perequê,Porto Belo,POINT (-48.58697 -27.15594)
41642387,-27.15651,-48.58945,Jardim Dourado,Porto Belo,POINT (-48.58945 -27.15651)
21924711,-27.15575,-48.58864,Jardim Dourado,Porto Belo,POINT (-48.58864 -27.15575)
574406486621991253,-27.14531,-48.58281,Perequê,Porto Belo,POINT (-48.58281 -27.14531)
765379069775147828,-27.1514448,-48.5883375,Jardim Dourado,Porto Belo,POINT (-48.5883375 -27.1514448)
46116173,-27.14259,-48.58892,Meia Praia,Itapema,POINT (-48.58892 -27.14259)
765325112696415612,-27.15091,-48.58764,Jardim Dourado,Porto Belo,POINT (-48.58764 -27.15091)
15732070,-27.1441,-48.58674,Meia Praia,Itapema,POINT (-48.58674 -27.1441)
40779429,-27.14479,-48.59028,Meia Praia,Itapema,POINT (-48.59028 -27.14479)
51277440,-27.15315,-48.58764,Jardim Dourado,Porto Belo,POINT (-48.58764 -27.15315)
37347085,-27.14398,-48.58961,Meia Praia,Itapema,POINT (-48.58961 -27.14398)
609309455048331797,-27.15551,-48.58732,Jardim Dourado,Porto Belo,POINT (-48.58732 -27.15551)
30085847,-27.14276,-48.58717,Meia Praia,Itapema,POINT (-48.58717 -27.14276)
46223024,-27.15181,-48.58845,Jardim Dourado,Porto Belo,POINT (-48.58845 -27.15181)
40306119,-27.14774,-48.58394,Perequê,Porto Belo,POINT (-48.58394 -27.14774)
729744223605938249,-27.1433,-48.59558,Meia Praia,Itapema,POINT (-48.59558 -27.1433)
43712530,-27.14199,-48.59035,Meia Praia,Itapema,POINT (-48.59035 -27.14199)
762830650404143552,-27.14949,-48.58728,Perequê,Porto Belo,POINT (-48.58728 -27.14949)
736368711602102162,-27.14721,-48.58949,Jardim Dourado,Porto Belo,POINT (-48.58949 -27.14721)
29706440,-27.1558,-48.58858,Jardim Dourado,Porto Belo,POINT (-48.58858 -27.1558)
15909831,-27.14446,-48.5869,Meia Praia,Itapema,POINT (-48.5869 -27.14446)
29753451,-27.1558,-48.58858,Jardim Dourado,Porto Belo,POINT (-48.58858 -27.1558)
729790631478660390,-27.1508892,-48.58880010000001,Alto Perequê,Porto Belo,POINT (-48.58880010000001 -27.1508892)
719608035919549657,-27.153385543021407,-48.583918033868414,Perequê,Porto Belo,POINT (-48.583918033868414 -27.153385543021407)
39589039,-27.14295,-48.59473,Meia Praia,Itapema,POINT (-48.59473 -27.14295)
744922093220964412,-27.15107,-48.58633,Perequê,Porto Belo,POINT (-48.58633 -27.15107)
53214482,-27.151445,-48.588337,Jardim Dourado,Porto Belo,POINT (-48.588337 -27.151445)
47291982,-27.143,-48.58699,Meia Praia,Itapema,POINT (-48.58699 -27.143)
39300326,-27.14755,-48.58543,Perequê,Porto Belo,POINT (-48.58543 -27.14755)
47274661,-27.14601,-48.58797,Perequê,Porto Belo,POINT (-48.58797 -27.14601)
48101929,-27.15098,-48.5874,Jardim Dourado,Porto Belo,POINT (-48.5874 -27.15098)
765405216157248747,-27.15092802009819,-48.58763493597508,Jardim Dourado,Porto Belo,POINT (-48.58763493597508 -27.15092802009819)
53803935,-27.14353,-48.58944,Meia Praia,Itapema,POINT (-48.58944 -27.14353)
31928936,-27.14427,-48.58861,Meia Praia,Itapema,POINT (-48.58861 -27.14427)
755847660472987641,-27.144,-48.58872,Meia Praia,Itapema,POINT (-48.58872 -27.144)
45687710,-27.14283,-48.58739,Meia Praia,Itapema,POINT (-48.58739 -27.14283)
725923160711616741,-27.14351215032244,-48.58838465767212,Meia Praia,Itapema,POINT (-48.58838465767212 -27.14351215032244)
46583889,-27.1518,-48.58767,Alto Perequê,Porto Belo,POINT (-48.58767 -27.1518)
53538553,-27.1429,-48.59407,Meia Praia,Itapema,POINT (-48.59407 -27.1429)
765399056882739939,-27.144019516877965,-48.588446458336485,Meia Praia,Itapema,POINT (-48.588446458336485 -27.144019516877965)
640011391336388796,-27.14363,-48.58805,Meia Praia,Itapema,POINT (-48.58805 -27.14363)
43300431,-27.14252,-48.58591,Meia Praia,Itapema,POINT (-48.58591 -27.14252)
53794321,-27.144075,-48.588612,Meia Praia,Itapema,POINT (-48.588612 -27.144075)
41676390,-27.14287,-48.59616,Meia Praia,Itapema,POINT (-48.59616 -27.14287)
53807119,-27.14269,-48.58908,Meia Praia,Itapema,POINT (-48.58908 -27.14269)
751633293667757414,-27.146438876873265,-48.582847440814206,Perequê,Porto Belo,POINT (-48.582847440814206 -27.146438876873265)
47189324,-27.14351,-48.59626,Meia Praia,Itapema,POINT (-48.59626 -27.14351)
747063598040323873,-27.15109,-48.58653,Perequê,Porto Belo,POINT (-48.58653 -27.15109)
757068190134611847,-27.1545324,-48.5924848,Jardim Dourado,Porto Belo,POINT (-48.5924848 -27.1545324)
38998610,-27.14459,-48.60141,Meia Praia,Itapema,POINT (-48.60141 -27.14459)
38319706,-27.14247,-48.59146,Meia Praia,Itapema,POINT (-48.59146 -27.14247)
54067586,-27.14567,-48.58924,Meia Praia,Itapema,POINT (-48.58924 -27.14567)
40586927,-27.14661,-48.58331,Perequê,Porto Belo,POINT (-48.58331 -27.14661)
48624860,-27.14261,-48.59351,Meia Praia,Itapema,POINT (-48.59351 -27.14261)
36942167,-27.15036,-48.59373,Jardim Dourado,Porto Belo,POINT (-48.59373 -27.15036)
53712205,-27.14914,-48.58866,Jardim Dourado,Porto Belo,POINT (-48.58866 -27.14914)
53936229,-27.15245,-48.59656,Jardim Dourado,Porto Belo,POINT (-48.59656 -27.15245)
53448627,-27.14375,-48.58751,Meia Praia,Itapema,POINT (-48.58751 -27.14375)
53797410,-27.14208,-48.58924,Meia Praia,Itapema,POINT (-48.58924 -27.14208)
754266089933603520,-27.14929,-48.58394,Perequê,Porto Belo,POINT (-48.58394 -27.14929)
16321793,-27.14282,-48.58983,Meia Praia,Itapema,POINT (-48.58983 -27.14282)
5437566,-27.14757,-48.59071,Jardim Dourado,Porto Belo,POINT (-48.59071 -27.14757)
757789292882748679,-27.1473,-48.58244,Perequê,Porto Belo,POINT (-48.58244 -27.1473)
31971404,-27.14356,-48.58679,Meia Praia,Itapema,POINT (-48.58679 -27.14356)
721635424816164605,-27.1440118,-48.5887433,Meia Praia,Itapema,POINT (-48.5887433 -27.1440118)
585600486114295795,-27.143583,-48.587685,Meia Praia,Itapema,POINT (-48.587685 -27.143583)
47089668,-27.1545,-48.58236,Perequê,Porto Belo,POINT (-48.58236 -27.1545)
716036257834809292,-27.14348,-48.58816,Meia Praia,Itapema,POINT (-48.58816 -27.14348)
30904034,-27.14974,-48.58901,Jardim Dourado,Porto Belo,POINT (-48.58901 -27.14974)
721008991734845867,-27.14346117576522,-48.58774848465577,Meia Praia,Itapema,POINT (-48.58774848465577 -27.14346117576522)
6569062,-27.14529,-48.58799,Meia Praia,Itapema,POINT (-48.58799 -27.14529)
51544345,-27.14413,-48.58664,Meia Praia,Itapema,POINT (-48.58664 -27.14413)
9182528,-27.14374,-48.58775,Meia Praia,Itapema,POINT (-48.58775 -27.14374)
53605236,-27.15075,-48.58783,Jardim Dourado,Porto Belo,POINT (-48.58783 -27.15075)
40206592,-27.14529,-48.58922,Meia Praia,Itapema,POINT (-48.58922 -27.14529)
52798295,-27.14987,-48.58694,Perequê,Porto Belo,POINT (-48.58694 -27.14987)
52615766,-27.1436,-48.5894,Meia Praia,Itapema,POINT (-48.5894 -27.1436)
738386989138220837,-27.14231,-48.58881,Meia Praia,Itapema,POINT (-48.58881 -27.14231)
32139372,-27.14454,-48.5906,Meia Praia,Itapema,POINT (-48.5906 -27.14454)
34870196,-27.15937,-48.58221,Alto Perequê,Porto Belo,POINT (-48.58221 -27.15937)
47935365,-27.15132,-48.58723,Jardim Dourado,Porto Belo,POINT (-48.58723 -27.15132)
31971999,-27.14703,-48.58235,Perequê,Porto Belo,POINT (-48.58235 -27.14703)
47377244,-27.14198,-48.59266,Meia Praia,Itapema,POINT (-48.59266 -27.14198)
763005570050590802,-27.14236731069457,-48.58810691691894,Meia Praia,Itapema,POINT (-48.58810691691894 -27.14236731069457)
48539302,-27.14455,-48.58824,Meia Praia,Itapema,POINT (-48.58824 -27.14455)
40678671,-27.14499,-48.58816,Meia Praia,Itapema,POINT (-48.58816 -27.14499)
53864989,-27.15081,-48.5884,Jardim Dourado,Porto Belo,POINT (-48.5884 -27.15081)
53352511,-27.14941,-48.59118,Jardim Dourado,Porto Belo,POINT (-48.59118 -27.14941)
53876392,-27.15588,-48.59414,Jardim Dourado,Porto Belo,POINT (-48.59414 -27.15588)
43774252,-27.14332,-48.59054,Meia Praia,Itapema,POINT (-48.59054 -27.14332)
31878628,-27.14257,-48.58842,Meia Praia,Itapema,POINT (-48.58842 -27.14257)
30799021,-27.14354,-48.58802,Meia Praia,Itapema,POINT (-48.58802 -27.14354)
735280699552478760,-27.143865,-48.591071,Meia Praia,Itapema,POINT (-48.591071 -27.143865)
748562139527741803,-27.14317,-48.59102,Meia Praia,Itapema,POINT (-48.59102 -27.14317)
667324814851452653,-27.14359,-48.58759,Meia Praia,Itapema,POINT (-48.58759 -27.14359)
765235553936283368,-27.1441792838583,-48.58904041349888,Meia Praia,Itapema,POINT (-48.58904041349888 -27.1441792838583)
32471050,-27.15036,-48.58442,Perequê,Porto Belo,POINT (-48.58442 -27.15036)
53957220,-27.15213,-48.58456,Perequê,Porto Belo,POINT (-48.58456 -27.15213)
50097179,-27.15031,-48.58756,Jardim Dourado,Porto Belo,POINT (-48.58756 -27.15031)
685485453000519951,-27.14678,-48.58213,Perequê,Porto Belo,POINT (-48.58213 -27.14678)
746302819456711882,-27.14892270812024,-48.58628410845995,Perequê,Porto Belo,POINT (-48.58628410845995 -27.14892270812024)
54211269,-27.14311,-48.58633,Meia Praia,Itapema,POINT (-48.58633 -27.14311)
41111971,-27.14305,-48.58901,Meia Praia,Itapema,POINT (-48.58901 -27.14305)
41621157,-27.15405,-48.58484,Jardim Dourado,Porto Belo,POINT (-48.58484 -27.15405)
45802421,-27.14696,-48.58591,Perequê,Porto Belo,POINT (-48.58591 -27.14696)
45935232,-27.14423,-48.58928,Meia Praia,Itapema,POINT (-48.58928 -27.14423)
16428654,-27.14512,-48.58928,Meia Praia,Itapema,POINT (-48.58928 -27.14512)
52758042,-27.14276,-48.59097,Meia Praia,Itapema,POINT (-48.59097 -27.14276)
46381164,-27.15825,-48.59852,Jardim Dourado,Porto Belo,POINT (-48.59852 -27.15825)
47274994,-27.14476,-48.58941,Meia Praia,Itapema,POINT (-48.58941 -27.14476)
688460350770183206,-27.15639,-48.59007,Jardim Dourado,Porto Belo,POINT (-48.59007 -27.15639)
40836223,-27.14742,-48.58631,Perequê,Porto Belo,POINT (-48.58631 -27.14742)
53774607,-27.14395,-48.59004,Meia Praia,Itapema,POINT (-48.59004 -27.14395)
27981528,-27.08966,-48.61629,Casa Branca,Itapema,POINT (-48.61629 -27.08966)
29302246,-27.09101,-48.61776,Casa Branca,Itapema,POINT (-48.61776 -27.09101)
40666404,-27.08799,-48.61752,Casa Branca,Itapema,POINT (-48.61752 -27.08799)
771129312020189310,-27.08769497003031,-48.61671879887581,Alto São Bento,Itapema,POINT (-48.61671879887581 -27.08769497003031)
44153810,-27.08859,-48.6156,Casa Branca,Itapema,POINT (-48.6156 -27.08859)
53341328,-27.0926,-48.61913,Casa Branca,Itapema,POINT (-48.61913 -27.0926)
645112019862188003,-27.08936,-48.61789,Casa Branca,Itapema,POINT (-48.61789 -27.08936)
40658129,-27.088177,-48.615528,Alto São Bento,Itapema,POINT (-48.615528 -27.088177)
53973763,-27.08929,-48.61838,Casa Branca,Itapema,POINT (-48.61838 -27.08929)
756343553290237088,-27.0920606,-48.61861589999999,Casa Branca,Itapema,POINT (-48.61861589999999 -27.0920606)
39715668,-27.09308,-48.61894,Casa Branca,Itapema,POINT (-48.61894 -27.09308)
21780661,-27.09041,-48.61815,Casa Branca,Itapema,POINT (-48.61815 -27.09041)
761755938032745270,-27.08721,-48.61534,Alto São Bento,Itapema,POINT (-48.61534 -27.08721)
47543180,-27.09401,-48.61756,Centro,Itapema,POINT (-48.61756 -27.09401)
30314062,-27.0885,-48.61573,Casa Branca,Itapema,POINT (-48.61573 -27.0885)
750727216214250664,-27.08759,-48.61584,Alto São Bento,Itapema,POINT (-48.61584 -27.08759)
53723490,-27.09398,-48.62127,Casa Branca,Itapema,POINT (-48.62127 -27.09398)
750832057342160449,-27.089265240696324,-48.61857669444276,Casa Branca,Itapema,POINT (-48.61857669444276 -27.089265240696324)
22648075,-27.09328,-48.61578,Centro,Itapema,POINT (-48.61578 -27.09328)
30086402,-27.09231,-48.61775,Casa Branca,Itapema,POINT (-48.61775 -27.09231)
29341170,-27.08694,-48.61794,Alto São Bento,Itapema,POINT (-48.61794 -27.08694)
761791400447949684,-27.0898069,-48.6161447,Casa Branca,Itapema,POINT (-48.6161447 -27.0898069)
584020081608125100,-27.09076,-48.61649,Casa Branca,Itapema,POINT (-48.61649 -27.09076)
584014757609045208,-27.09092,-48.61568,Centro,Itapema,POINT (-48.61568 -27.09092)
31122806,-27.089,-48.61542,Casa Branca,Itapema,POINT (-48.61542 -27.089)
762281119140381406,-27.08864,-48.61688,Casa Branca,Itapema,POINT (-48.61688 -27.08864)
734872495279065394,-27.09359,-48.61544,Centro,Itapema,POINT (-48.61544 -27.09359)
46877879,-27.09267,-48.61836,Casa Branca,Itapema,POINT (-48.61836 -27.09267)
30951044,-27.08707,-48.61631,Alto São Bento,Itapema,POINT (-48.61631 -27.08707)
52873987,-27.09214,-48.61746,Casa Branca,Itapema,POINT (-48.61746 -27.09214)
31308297,-27.08965,-48.62167,Casa Branca,Itapema,POINT (-48.62167 -27.08965)
52619435,-27.09199,-48.61722,Casa Branca,Itapema,POINT (-48.61722 -27.09199)
54224642,-27.09137,-48.61547,Centro,Itapema,POINT (-48.61547 -27.09137)
50052580,-27.09167,-48.61772,Casa Branca,Itapema,POINT (-48.61772 -27.09167)
31023729,-27.08809,-48.61684,Casa Branca,Itapema,POINT (-48.61684 -27.08809)
31595639,-27.08758,-48.61677,Alto São Bento,Itapema,POINT (-48.61677 -27.08758)
46370376,-27.08642,-48.61729,Alto São Bento,Itapema,POINT (-48.61729 -27.08642)
32644324,-27.10859,-48.61567,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61567 -27.10859)
757492328408967729,-27.1085124,-48.6167677,Tabuleiro dos Oliveiras,Itapema,POINT (-48.6167677 -27.1085124)
728531681504670920,-27.107656803493107,-48.61662377208841,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61662377208841 -27.107656803493107)
703826228624295293,-27.10686,-48.61715,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61715 -27.10686)
665236915472525453,-27.10963,-48.61725,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61725 -27.10963)
698788704934171272,-27.10956,-48.61573,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61573 -27.10956)
41556526,-27.10773,-48.6165,Tabuleiro dos Oliveiras,Itapema,POINT (-48.6165 -27.10773)
761505300562873802,-27.1079,-48.61991,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61991 -27.1079)
40814808,-27.10674,-48.61749,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61749 -27.10674)
653105975850471964,-27.10522,-48.61787,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61787 -27.10522)
758802390764294293,-27.10488,-48.6165,Tabuleiro dos Oliveiras,Itapema,POINT (-48.6165 -27.10488)
702789021066587792,-27.10726,-48.61825,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61825 -27.10726)
708797966707004436,-27.10523,-48.61624,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61624 -27.10523)
21792285,-27.10913,-48.61684,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61684 -27.10913)
768288843904248283,-27.1058311,-48.6171983,Tabuleiro dos Oliveiras,Itapema,POINT (-48.6171983 -27.1058311)
31702785,-27.10708,-48.61849,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61849 -27.10708)
43219070,-27.10399,-48.61619,Centro,Itapema,POINT (-48.61619 -27.10399)
726132319312812974,-27.10927,-48.61632,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61632 -27.10927)
47078621,-27.10788,-48.61597,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61597 -27.10788)
29296285,-27.10819,-48.61614,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61614 -27.10819)
761506083693620977,-27.10624,-48.61926,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61926 -27.10624)
38192672,-27.10897,-48.61625,Tabuleiro dos Oliveiras,Itapema,POINT (-48.61625 -27.10897)
771148377619364647,-27.11746,-48.6163,Morretes,Itapema,POINT (-48.6163 -27.11746)
39950982,-27.11872,-48.61922,Morretes,Itapema,POINT (-48.61922 -27.11872)
16659215,-27.1199,-48.61991,Morretes,Itapema,POINT (-48.61991 -27.1199)
747592469709020508,-27.11733,-48.61828,Morretes,Itapema,POINT (-48.61828 -27.11733)
53904296,-27.12277,-48.61765,Morretes,Itapema,POINT (-48.61765 -27.12277)
765347033297272430,-27.12183,-48.61682,Morretes,Itapema,POINT (-48.61682 -27.12183)
30734478,-27.12153,-48.61533,Morretes,Itapema,POINT (-48.61533 -27.12153)
558481029019897262,-27.12021,-48.62132,Morretes,Itapema,POINT (-48.62132 -27.12021)
41269558,-27.12215,-48.617,Morretes,Itapema,POINT (-48.617 -27.12215)
29460395,-27.12105,-48.62564,Morretes,Itapema,POINT (-48.62564 -27.12105)
52826190,-27.12049,-48.61556,Morretes,Itapema,POINT (-48.61556 -27.12049)
753625150680079972,-27.11741,-48.61646,Morretes,Itapema,POINT (-48.61646 -27.11741)
44256985,-27.12118,-48.61852,Morretes,Itapema,POINT (-48.61852 -27.12118)
766568507152640348,-27.117413556179773,-48.617579117417336,Morretes,Itapema,POINT (-48.617579117417336 -27.117413556179773)
687559786645147511,-27.1217609,-48.61828149999999,Morretes,Itapema,POINT (-48.61828149999999 -27.1217609)
54401392,-27.12226,-48.61604,Morretes,Itapema,POINT (-48.61604 -27.12226)
52796586,-27.1199,-48.62631,Morretes,Itapema,POINT (-48.62631 -27.1199)
17013895,-27.12029,-48.61988,Morretes,Itapema,POINT (-48.61988 -27.12029)
22682127,-27.11811,-48.61737,Morretes,Itapema,POINT (-48.61737 -27.11811)
47542703,-27.12113,-48.61994,Morretes,Itapema,POINT (-48.61994 -27.12113)
53701222,-27.12282,-48.62145,Morretes,Itapema,POINT (-48.62145 -27.12282)
32463682,-27.12403,-48.61548,Morretes,Itapema,POINT (-48.61548 -27.12403)
39250478,-27.12654,-48.61862,Morretes,Itapema,POINT (-48.61862 -27.12654)
751514755070816425,-27.12640908006138,-48.620615378022194,Morretes,Itapema,POINT (-48.620615378022194 -27.12640908006138)
47222306,-27.12293,-48.61686,Morretes,Itapema,POINT (-48.61686 -27.12293)
747778506721760874,-27.12449,-48.61572,Morretes,Itapema,POINT (-48.61572 -27.12449)
764692834916104045,-27.12335,-48.61624,Morretes,Itapema,POINT (-48.61624 -27.12335)
742766344121956195,-27.12795,-48.61756,Morretes,Itapema,POINT (-48.61756 -27.12795)
767553114528971505,-27.130720230351148,-48.61891485750675,Morretes,Itapema,POINT (-48.61891485750675 -27.130720230351148)
37684935,-27.13149,-48.61714,Morretes,Itapema,POINT (-48.61714 -27.13149)
