aquisition_date,url,ad_name,ad_description,ad_id,space,house_rules,amenities,safety_features,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,star_rating,additional_house_rules,owner,check_in,check_out,number_of_guests,is_superhost,number_of_reviews,cohosts,cleaning_fee,can_instant_book,owner_id,listing_type,index,localized_star_rating,response_time_shown,response_rate_shown,guest_satisfaction_overall,picture_count,min_nights,ano,mes,dia,house_rules_new,amenities_new,safety_features_new,localized_star_rating_cat,garagem,aquisition_date_max,check
2022-12-05,https://www.airbnb.com.br/rooms/31059537,"★★★★★ Apt novo Itapema Beira Mar, 3 quartos, 2 vg","Em frente ao mar. Em área nobre de Itapema. Apartamento foi mobiliado em 2019, com tudo NOVO. Todos os 3 quartos, sala e churrasqueira possuem vista para o mar. É uma delicia acordar e ver o mar, literalmente, sem precisar sair da cama! 

Acomoda 8 pessoas
Wifi
Smart TVs
Ar cond
Eletrodom., utensílios de cozinha

Muito proximo de restaurantes, padaria, supermercado, posto, farmacia. E o melhor, pra chegar na praia é só descer o elevador e cruzar a rua!",31059537,"Apartamento com:
- 1 suite (com varanda, vista pro mar, armarios, Smart TV, espelho, ar condicionado e cama Queen)
- 1 quarto (com varanda, vista pro mar, armarios, espelho, ar condicionado e cama de casal)
- 1 quarto (com varanda, vista pro mar, armarios, espelho, ar condicionado e triliche - 3 camas de solteiro)
- 1 colchão de solteiro avulso se solicitado
- Sala de estar com Smart TV 43” (possui Netflix)
- Varanda com churrasqueira e pia
- Sala de Jantar com mesa e cadeiras para 8 lugares
- Cozinha mobilida com armarios, geladeira, microondas, cafeteira, liquidificador, torradeira, fogão 5 bocas, depurador e utensilios (talheres, pratos, panelas, etc)
- Área de serviço com armarios, maquina de lavar roupa, tanque e ferro de passar roupa
- Duas vagas de garagem","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cabides,Churrasqueira,Cozinha,Elevador,Entrada privada,Estacionamento gratuito na rua,Estacionamento incluído,Extintor de incêndio,Fechadura inteligente,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,TV,Vista para o mar,Wi-Fi,Wifi portátil,Água quente",Extintor de incêndio,2,3,2,-27.1071,-48.61177,5.0,"
- Qualquer item danificado será cobrado
- Não estender roupa no peitoril da sacada
- Não serão permitidos mais hospedes do que o informado no ato da reserva. Caso desejem receber visitas, o anfitrião deverá ser consultado, será autorizado apenas exceções. 
- Não fumar dentro do apto
- Nao fazer barulho após as 22:00
- Checkin após as 16:00
- Checkout até as 10:00
Caso qualquer regra seja quebrada, será cobrado multa no valor de 50% do total do aluguel
",Sarah,16:00 - 00:00,10:00,8,1,32,no_cohost,200.0,False,232011444,Espaço inteiro: apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cabides,Churrasqueira,Cozinha,Elevador,Entrada privada,Estacionamento gratuito na rua,Estacionamento incluído,Extintor de incêndio,Fechadura inteligente,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Microondas,Máquina de Lavar,Pátio ou varanda,Refrigerador,TV,Vista para o mar,Wi-Fi,Wifi portátil,Água quente",Extintor de incêndio,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/35678368,Casa  com piscina Itapema SC,"Casa com piscina com vista para a baia de Itapema.  Acomoda ate 16 pessoas. 4 Suítes e 1 mezanino (5 camas de casal, 6 camas de solteiros). 4 Ar condicionado. Sala com 2 ambientes  1 ventilador de teto. 1 TV Smart 50 . TV a cabo, com acesso a internet. Churrasqueira na garagem  e outra churrasqueira junto a piscina. Cozinha com geladeira duplex. Maquina de lavar roupa 04 Vagas de garagem A casa fica a 120 metros da praia. Próximo a supermercado, padaria, peixaria, restaurantes e salão de beleza.",35678368,"A casa tem  uma  vista maravilhosa para a bahia de Itapema. Possui 420 metros quadrados construídos para que possam desfrutar da casa. Todos os quartos são amplio , cômodos. Os banheiros também são grandes. Animais de estimação somente serão admitidos sob consulta prévia.","Animais de estimação são permitidos,Não são permitidas festas ou eventos,Não é adequado para bebês (menores de 2 anos),É permitido fumar","Ar-condicionado,Cabides,Cafeteira,Cafeteira com coador,Chaleira de água quente,Churrasqueira,Cozinha,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Louças e talheres,Microondas,Máquina de Lavar,Piscina,Pátio ou varanda,Quintal,Refrigerador,TV,TV a Cabo,Utensílios para churrasco,Ventilador de teto,Vista para o mar,Wi-Fi,Água quente,É permitido deixar as malas",no_description,4,5,4,-27.09,-48.608,0.0,a partir das 22:00 não e permitido barulho como musica  alta,Rosi Franco,14:00 - 22:00,09:00,16,0,2,no_cohost,600.0,False,258729677,Espaço inteiro: casa,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Não é adequado para bebês (menores de 2 anos),É permitido fumar","Ar-condicionado,Cabides,Cafeteira,Cafeteira com coador,Chaleira de água quente,Churrasqueira,Cozinha,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Louças e talheres,Microondas,Máquina de Lavar,Piscina,Pátio ou varanda,Quintal,Refrigerador,TV,TV a Cabo,Utensílios para churrasco,Ventilador de teto,Vista para o mar,Wi-Fi,Água quente,É permitido deixar as malas",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/748931423156857848,Desfrute o melhor da vida em Meia-praia (Suíte 2),"Ótimo apartamento no coração de Itapema! Próximo a lojas, shopping, mercado, bares e restaurantes, fica apenas 350m do mar. Apartamento bem equipado com cozinha e lavanderia completas (lava e seca, lava-louças, forno, microondas, fogão com coifa, espetos, frigobar e demais equipamentos). Aquecimento a gás nas suítes. Tv a cabo e internet em todos os cômodos. Vaga de garagem, rua tranquila. Apartamento novo e com muito conforto!!",748931423156857848,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Aquecimento Central,Ar-condicionado,Básico,Cabides,Cafeteira,Cozinha,Estacionamento incluído,Estacionamento pago no local,Estadias de longa duração são permitidas,Fechadura inteligente,Ferro de passar,Livros e brinquedos infantis,Louças e talheres,Máquina de Lavar,Refrigerador,Secadora,TV,Wi-Fi,Xampu,Água quente,É permitido deixar as malas",no_description,1,1,1,-27.13076,-48.60512,0.0,"""Os Japoneses acreditam que, ao tirarem os sapatos para adentrarem nos recintos, as energias impuras que foram carregadas da rua não invadirão o lar, preservando sua harmonia."" a) Peço aos hospedes que tirem os sapatos para entrarem.
b) Trata-se de prédio residencial. Bom senso quanto ao barulho é INDISPENSÁVEL!


Obrigado!",Guilherme,Depois das 16:00,Flexível,8,0,0,no_cohost,200.0,False,185692897,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Aquecimento Central,Ar-condicionado,Básico,Cabides,Cafeteira,Cozinha,Estacionamento incluído,Estacionamento pago no local,Estadias de longa duração são permitidas,Fechadura inteligente,Ferro de passar,Livros e brinquedos infantis,Louças e talheres,Máquina de Lavar,Refrigerador,Secadora,TV,Wi-Fi,Xampu,Água quente,É permitido deixar as malas",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/762930100529008043,Apartamento em Meia Praia,"Leve toda a família a este ótimo lugar com muito espaço para se divertir.

Apartamento localizado á 300 metros da Praia, próximo de supermercados, farmácias, conveniências, restaurantes.

Possui ampla área de lazer, equipada com piscina privativa, contando com 3 quartos com camas de casal colchão box, 2 quartos possuem ar-condicionado e também,  1 colchão de solteiro e 1 colchão de casal extra.

Não possui cobertores, roupas de cama, toalhas, travesseiro.",762930100529008043,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Máquina de Lavar,Piscina,TV,Wi-Fi",Extintor de incêndio,2,3,2,-27.13903,-48.59689,0.0,no_description,Jhonatan,Depois das 15:00,11:00,8,0,0,no_cohost,275.0,False,452544042,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Máquina de Lavar,Piscina,TV,Wi-Fi",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/32283944,AP Meia Praia - Pertinho do mar,"Apartamento no coração da Meia Praia, muito perto de MC Donalds e BK. Localizado a 80 metros do mar. Preparamos algumas dicas exclusivas para você aproveitar melhor sua estadia.",32283944,"Apartamento espaçoso e com uma ampla sacada para você esticar as pernas na rede, ou fazer aquele churrasco. Na suíte tem ar condicionado. No segundo quarto temos um colchão de ar de casal e ar condicionado.","Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para crianças ou bebês,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Elevador,Estacionamento incluído,Forno,Louças e talheres,Microondas,Máquina de Lavar,TV,Wi-Fi",no_description,2,2,2,-27.1328,-48.60183,0.0,"- Regra do condomínio, silêncio entre 22:00 as 07:00
- Tirar os calçados para andar dentro do apartamento.",Sara,Flexível,Flexível,4,0,2,no_cohost,200.0,False,242310728,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para crianças ou bebês,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Elevador,Estacionamento incluído,Forno,Louças e talheres,Microondas,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/686743101124580615,"APTO ALTO PADRÃO 3 SUÍTES, VISTA MAR! (AL134)","Lindo apto com 3 suítes com ar condicionado, sacada com churrasqueira, 3 vagas de garagem para caminhonete. O apto é novo e de alto padrão, excelente para quem busca descanso e conforto, além de aproveitar com toda a familia! Possui excelente localização, quadra do mar, centro de Meia Praia - Itapema, proximo ao shopping, padaria, restaurantes, mercados e lojinhas!",686743101124580615,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Básico,Chaleira de água quente,Churrasqueira,Cozinha,Detector de fumaça,Elevador,Estacionamento gratuito na rua,Estacionamento incluído,Estacionamento pago fora da propriedade,Extintor de incêndio,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Lavanderia nas proximidades,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Roupa de cama,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Vista para as águas,Wi-Fi,Água quente","Detector de fumaça,Extintor de incêndio",4,3,4,-27.13114,-48.60092,0.0,no_description,José Flávio,14:00 - 18:00,09:00,8,0,1,no_cohost,380.0,False,157399374,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Básico,Chaleira de água quente,Churrasqueira,Cozinha,Detector de fumaça,Elevador,Estacionamento gratuito na rua,Estacionamento incluído,Estacionamento pago fora da propriedade,Extintor de incêndio,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Lavanderia nas proximidades,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Roupa de cama,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Vista para as águas,Wi-Fi,Água quente","Detector de fumaça,Extintor de incêndio",no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/31427838,Casa em Meia Praia-Itapema-SC (Alta/Baixa temp.),"Entre o Supermercado Ofertão e a Igreja Católica. 
Casa com garagem para dois carros, máquina de lavar, sistema para o caso de d'água, lugar seguro. A 800 metros do mar.",31427838,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Entrada privada,Estacionamento incluído,Ferro de passar,Máquina de Lavar,TV",no_description,2,3,2,-27.13838,-48.6023,5.0,- 23 horas,Cley,Depois das 13:00,10:00,8,1,30,no_cohost,220.0,False,164424847,Espaço inteiro: casa,1.0,4.9,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Entrada privada,Estacionamento incluído,Ferro de passar,Máquina de Lavar,TV",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/47096976,Itapema 200 reais diária,"Apartamento novo 2 quadras da praia, bem localizado, Wi-Fi, churrasqueira  1 vaga de garagem",47096976,no_description,Não são permitidas festas ou eventos,"Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",no_description,2,2,2,-27.1202,-48.61013,0.0,no_description,Ionara,Depois das 10:00,08:00,4,0,0,no_cohost,0.0,False,174353142,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,Não são permitidas festas ou eventos,"Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/585600486114295795,"Apartamento com 3 quartos, a 50 metros do mar.","Próximo ao mar, com uma vaga de garagem.",585600486114295795,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Churrasqueira,Cozinha,Detector de fumaça,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi","Detector de fumaça,Extintor de incêndio",2,3,2,-27.144,-48.588,0.0,hóspedes deverão ser responsáveis por manter o ambiente limpo e organizado.,Bruna,Depois das 15:00,Flexível,5,0,1,no_cohost,200.0,False,444290112,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Churrasqueira,Cozinha,Detector de fumaça,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi","Detector de fumaça,Extintor de incêndio",no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/38843637,Apto. Pé na areia c. vista p/ o mar de Itapema,"Para quem procura um apartamento para até 10 pessoas pé na areia, bem aconchegante para passar o verão ou momentos de relax em um ambiente sossegado e gostoso ouvindo o barulho das ondas.",38843637,"O apartamento é pé na areia e conta com 5 cômodos, sendo 3 suítes bem aconchegantes, todo equipado com 2 cozinhas, varanda gourmet, 2 vagas de garagem","Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",no_description,5,5,5,-27.12355,-48.60484,0.0,"O check-in é a qualquer momento após as 14:00h 
Checkout até as 11:00h da manhã 
Observar o silêncio após as 22:00h e obedecer as regras do Edifício. O Edifício não permite o uso da academia, Sauna e piscina.
Como de regra em Edifícios favor respeitar a lei do silêncio após as 22:00h e obedecer as regras do Edifício.",José Alexandre,15:00 - 20:00,Flexível,10,0,0,no_cohost,400.0,False,174889749,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/594857002569221203,Apartamento encantador na famosa praia de Itapema.,"Sua família vai estar perto de tudo, próximo da praia, supermercados, bancos, farmácia, bares. Meia praia é a mais famosa praia de Itapema, convite para quem gosta de curtir os dias com a bela paisagem sem deixar de lado o momento de diversão e confraternização.  O apartamento amplo, possui 3 quartos, sendo uma suíte, todos com ar condicionado, sala/copa e cozinha integrados, sacada gourmet com churrasqueira, lavabo e lavanderia completa, 1 vaga de garagem, roupa de cama, mesa e banho inclusa.",594857002569221203,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Não é adequado para bebês (menores de 2 anos),Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Kit de primeiros socorros,Máquina de Lavar,TV,Wi-Fi",Kit de primeiros socorros,2,3,2,-27.125,-48.606,0.0,no_description,Paula C,Depois das 15:00,Flexível,6,0,1,"Maria Aparecida,Melicia De L",260.0,False,388579140,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Não é adequado para bebês (menores de 2 anos),Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Kit de primeiros socorros,Máquina de Lavar,TV,Wi-Fi",Kit de primeiros socorros,no_rating,sim,2022-12-05,True
